PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,Label,classification
0.000353,0.00038,0.26257,0.00038,0.364407,0.432024,0.387295,0.794007,0.973864,0.008226,0.00232,0.004717,0.042553,0.081301,0.044025,0.936441,0.75102,0.033138,0.025105,0.863296,0.174603,0.000989,0.247222,0.000532,0.828255,0.040609,0.040726,0.000469,0.25,0.23296,0.205952,0.309979,0.000344,0.000173,0.386177,0.000298,0.0005,0,0,0,0,0,0,0,0.000297,0.000199,0.082203,0,0.000215,0.030774,0.000094,TRUE,TRUE
0.001367,0.001383,0.424581,0.001383,0.432203,0.459215,0.295082,0.794007,0.964773,0.018801,0.008121,0.014151,0.010638,0.052846,0.04717,0.927966,0.628571,0.031189,0.052301,0.921348,0.285714,0.003567,0.130556,0.00179,0.691136,0.167513,0.092674,0.001693,0.260204,0.359645,0.289941,0.169851,0.002026,0.001563,0.382337,0.00107,0.001441,0,0,0,0,0,0.455516,0.002303,0.001205,0.002026,0.21,0.001163,0.00086,0.030645,0.000343,FALSE,FALSE
0.204574,0.198724,0.544693,0.198725,0.415254,0.495468,0.188525,0.745318,0.697727,0.13631,0.013921,0.233491,0.085106,0.174797,0.313417,0.440678,0.530612,0.424951,0.349372,0.728464,0.24531,0.456392,0.441667,0.247801,0.484765,0.339086,0.163914,0.219798,0.459184,0.322484,0.321627,0.301486,0.161781,0.202066,0.41141,0.149743,0.145324,0.086235,0.012727,0.173145,0.029412,0.124834,0.521352,0.046827,0.057918,0.223963,0.179567,1,0.539657,0.423778,0.003559,TRUE,TRUE
0.00469,0.004778,0.405028,0.004778,0.220339,0.326284,0.418033,0.737828,0.922727,0.010576,0.026682,0.040094,0.021277,0.117886,0.12369,0.822034,0.718367,0.122807,0.094142,0.893258,0.297258,0.017112,0.455556,0.006813,0.725762,0.126904,0.298071,0.006012,0.280612,0.470121,0.392305,0.197452,0.006295,0.004204,0.413604,0.005269,0.006421,0,0,0.045936,0,0.042497,0.487544,0.004903,0,0.005628,0.18125,0.027373,0.008388,0.038015,0.000952,TRUE,TRUE
0.000073,0.000071,0.50838,0.000071,0.144068,0.29003,0.44877,0.498127,0.898864,0.022327,0.056845,0.011792,0,0.113821,0.197065,0.715042,0.728571,0.255361,0.160042,0.717228,0.126984,0.00032,0.25,0.000224,0.5,0.151269,0.058505,0.000138,0.076531,0.222484,0.100712,0.454352,0.000047,0,0.392211,0.00005,0.000072,0,0,0,0,0,0,0,0,0,0,0,0,0.192292,0.000001,FALSE,FALSE
0.000191,0.000194,0.418994,0.000194,0.457627,0.471299,0.223361,0.614232,0.922727,0.014101,0.033643,0.023585,0.010638,0.109756,0.140461,0.810381,0.740816,0.031189,0.007322,0.827715,0.282828,0.000576,0.183333,0.000285,0.642659,0.061929,0.103896,0.000217,0.295918,0.356825,0.436627,0.276008,0.00017,0.000464,0.454745,0.000111,0.000075,0,0,0,0,0,0,0,0,0.000137,0.13125,0.00009,0,0.224188,0.000006,FALSE,TRUE
0.001699,0.001675,0.502793,0.001675,0.533898,0.601208,0.133197,0.662921,0.9,0.014101,0.058005,0.021226,0.031915,0.105691,0.269392,0.665254,0.642857,0.245614,0.200837,0.709738,0.108225,0.004016,0.636111,0.002075,0.710526,0.093401,0.141722,0.001944,0.397959,0.328049,0.386164,0.242038,0.001595,0.001875,0.383982,0.000902,0.001065,0,0,0,0,0,0.419929,0,0.00036,0.002801,0.234356,0.002093,0.001075,0.517743,0.000023,FALSE,FALSE
0.000585,0.00058,0.488827,0.00058,0.559322,0.586103,0.186475,0.707865,0.904545,0.010576,0.064965,0.021226,0,0.085366,0.246331,0.697034,0.620408,0.218324,0.205021,0.67603,0.099567,0.001592,0.552778,0.00074,0.81856,0.027411,0.086118,0.000612,0.520408,0.389393,0.515941,0.178344,0.000371,0.000394,0.38124,0.000259,0.000249,0,0,0,0,0,0.346975,0,0,0.000462,0.133812,0.000216,0.000376,0.294792,0.000014,FALSE,FALSE
0.000504,0.000536,0.290503,0.000536,0.211864,0.462236,0.321721,0.595506,0.921591,0.041128,0.016241,0.018868,0.031915,0.089431,0.07652,0.861229,0.773469,0.05848,0.030335,0.705993,0.161616,0.001776,0.566667,0.00077,0.602493,0.094416,0.133148,0.000599,0.336735,0.260149,0.197131,0.348195,0.000336,0.000161,0.348327,0.000283,0.000391,0,0,0,0,0,0.574733,0,0,0.000261,0.086262,0,0.000645,0.571051,0.000006,TRUE,TRUE
0.000436,0.000478,0.215084,0.000478,0.389831,0.353474,0.430328,0.794007,0.690909,0.054054,0.196056,0.058962,0.021277,0.170732,0.109015,0.650424,0.634694,0.091618,0.083682,0.807116,0.085137,0.002445,0.122222,0.000788,0.724377,0.135025,0.076283,0.000654,0.142857,0.265135,0.147,0.416136,0.000225,0.000284,0.372463,0.000171,0.000327,0,0,0,0,0,0.578292,0,0,0,0,0.000812,0.000054,0.201475,0.000017,TRUE,FALSE
0.004171,0.004467,0.268156,0.004467,0.237288,0.320242,0.487705,0.726592,0.901136,0.031727,0.023202,0.042453,0.053191,0.121951,0.146751,0.78178,0.642857,0.155945,0.118201,0.717228,0.103896,0.022515,0.508333,0.006241,0.713296,0.06802,0.097844,0.005576,0.270408,0.24071,0.194519,0.382166,0.002531,0.001749,0.353812,0.002299,0.003036,0,0,0.067138,0,0,0.521352,0,0,0.003331,0.111436,0.003544,0,0.976528,0.000033,TRUE,TRUE
0.043492,0.042913,0.497207,0.042911,0.381356,0.453172,0.215164,0.734082,0.846591,0.030552,0.024362,0.136792,0.074468,0.134146,0.242138,0.64089,0.561224,0.290448,0.23954,0.784644,0.320346,0.10872,0.369444,0.053724,0.534626,0.28934,0.212205,0.05051,0.367347,0.368291,0.32326,0.301486,0.045315,0.043981,0.404279,0.03131,0.038398,0.016584,0.010909,0.081272,0,0.069057,0.482206,0,0.031837,0.055976,0.203082,0.096525,0.118836,0.338422,0.000962,FALSE,FALSE
0.000983,0.001013,0.374302,0.001013,0.40678,0.425982,0.22541,0.47191,0.863636,0.056404,0.054524,0.025943,0.021277,0.101626,0.151992,0.739407,0.657143,0.046784,0.061715,0.76779,0.125541,0.003516,0.366667,0.001259,0.713296,0.069036,0.099357,0.001029,0.454082,0.289206,0.279701,0.254777,0.000723,0.000695,0.35107,0.000516,0.000853,0,0,0,0,0,0,0,0,0.000746,0.120644,0.000886,0.000161,0.476645,0.000014,TRUE,FALSE
0.005381,0.005621,0.335196,0.005621,0.313559,0.39577,0.309426,0.70412,0.894318,0.025852,0.031323,0.054245,0.031915,0.117886,0.234801,0.689619,0.577551,0.214425,0.202929,0.775281,0.21645,0.018785,0.233333,0.006723,0.536011,0.271066,0.206657,0.006548,0.331633,0.323361,0.312669,0.324841,0.007634,0.005323,0.359846,0.005144,0.00809,0.00995,0.010909,0.05477,0,0.069057,0.355872,0.004054,0,0.008324,0.223082,0.005137,0.001882,0.007663,0.005499,FALSE,FALSE
0.027195,0.027954,0.379888,0.027954,0.389831,0.444109,0.239754,0.805243,0.6875,0.20329,0.008121,0.193396,0.010638,0.101626,0.189727,0.5625,0.773469,0.317739,0.270921,0.737828,0.275613,0.050265,0.436111,0.036562,0.6759,0.323858,0.255201,0.031284,0.403061,0.344407,0.334947,0.286624,0.025641,0.030015,0.379046,0.016743,0.020084,0.116086,0,0.130742,0,0,0.494662,0,0.006764,0.037187,0.203082,0.245116,0.038823,0.029742,0.007111,TRUE,TRUE
0.092273,0.092176,0.460894,0.092176,0.313559,0.432024,0.243852,0.805243,0.722727,0.079906,0.00464,0.384434,0.010638,0.077236,0.189727,0.581568,0.84898,0.576998,0.404812,0.867041,0.588745,0.112278,0.627778,0.102308,0.639889,0.415228,0.525028,0.103824,0.428571,0.642372,0.624027,0.133758,0.124482,0.113008,0.408667,0.091011,0.101968,0.076285,0.005455,0.234982,0,0.111554,0.482206,0.078085,0.333195,0.138315,0.230223,0.074355,0.183255,0.012409,0.055917,TRUE,TRUE
0.044445,0.045694,0.379888,0.045694,0.313559,0.432024,0.235656,0.779026,0.722727,0.20564,0.00348,0.117925,0.010638,0.109756,0.074423,0.690678,0.812245,0.185185,0.132845,0.878277,0.425685,0.108588,0.563889,0.050997,0.808864,0.190863,0.27424,0.051061,0.408163,0.520766,0.571725,0.097665,0.041682,0.047236,0.401536,0.027813,0.033146,0.145937,0.007273,0.083039,0,0,0.492883,0.039599,0.075797,0.058811,0.194245,0.026429,0.053772,0.042788,0.008087,TRUE,TRUE
0.050506,0.052309,0.360335,0.052307,0.40678,0.480363,0.206967,0.808989,0.673864,0.247944,0.006961,0.136792,0.010638,0.093496,0.159329,0.57839,0.779592,0.204678,0.208159,0.78839,0.34632,0.089802,0.55,0.059318,0.677285,0.267005,0.221536,0.05817,0.428571,0.404183,0.407787,0.2569,0.045205,0.045008,0.397696,0.029824,0.037067,0.14262,0.007273,0.127208,0,0,0.494662,0.027064,0,0.049192,0.140111,0.027308,0.080981,0.011777,0.033417,TRUE,TRUE
0.015549,0.015971,0.382682,0.015971,0.449153,0.495468,0.194672,0.685393,0.696591,0.257344,0.018561,0.033019,0.010638,0.113821,0.302935,0.46822,0.759184,0.204678,0.264644,0.599251,0.132756,0.02579,0.419444,0.016166,0.660665,0.205076,0.168831,0.015677,0.515306,0.25352,0.300865,0.352442,0.011436,0.011485,0.370817,0.006364,0.00825,0.157546,0,0.065371,0,0.11421,0.380783,0.016899,0,0.016394,0.15552,0.006241,0.0114,0.025874,0.004668,TRUE,TRUE
0.078647,0.079839,0.416201,0.079838,0.440678,0.507553,0.170082,0.816479,0.442045,0.492362,0.008121,0.125,0.010638,0.093496,0.227463,0.301907,0.787755,0.483431,0.353556,0.720974,0.388167,0.081706,0.672222,0.0903,0.367036,0.610152,0.415837,0.085832,0.464286,0.433856,0.343358,0.333333,0.074096,0.07579,0.389468,0.064032,0.064837,0.348259,0.009091,0.113074,0.009804,0.151394,0.549822,0.067969,0.06361,0.06507,0.124715,0.053739,0.140722,0.006672,0.089415,TRUE,TRUE
0.028751,0.029353,0.399441,0.029353,0.338983,0.468278,0.204918,0.797753,0.830682,0.12691,0.00232,0.070755,0.010638,0.081301,0.055556,0.801907,0.822449,0.103314,0.089958,0.859551,0.336219,0.058343,0.555556,0.032224,0.84349,0.171574,0.239188,0.032229,0.44898,0.441681,0.533369,0.152866,0.023268,0.022983,0.402633,0.015876,0.019344,0.126036,0,0.05477,0,0.029216,0.489324,0.10225,0.045166,0.036542,0.188317,0.015262,0.026402,0.017189,0.012887,TRUE,TRUE
0.066132,0.064591,0.527933,0.064591,0.466102,0.389728,0.137295,0.752809,0.625,0.177438,0.013921,0.358491,0.021277,0.105691,0.447589,0.271186,0.716327,0.803119,0.619247,0.691011,0.450216,0.048658,0.722222,0.079575,0.182825,0.847716,0.393645,0.075485,0.387755,0.442446,0.37609,0.33758,0.050852,0.055614,0.394405,0.051558,0.053031,0.195688,0,0.222615,0,0.338645,0.492883,0.017048,0.073197,0.051211,0.128094,0.03543,0.248481,0.002374,0.197665,TRUE,TRUE
0.012453,0.012962,0.346369,0.013064,0.20339,0.416918,0.237705,0.76779,0.922727,0.031727,0.00232,0.087264,0.010638,0.04878,0.060797,0.877119,0.834694,0.163743,0.112971,0.921348,0.613276,0.021979,0.705556,0.014259,0.901662,0.151269,0.465641,0.014482,0.387755,0.773128,0.842595,0.065817,0.015303,0.011963,0.400439,0.012106,0.014442,0,0,0.060071,0,0,0.530249,0,0.003172,0.018358,0.208725,0.007071,0.018713,0.022873,0.004317,TRUE,FALSE
0.036717,0.037421,0.405028,0.03732,0.372881,0.438066,0.19877,0.782772,0.621591,0.249119,0.006961,0.245283,0.021277,0.089431,0.169811,0.509534,0.75102,0.407407,0.294979,0.792135,0.486291,0.052741,0.527778,0.04162,0.642659,0.305584,0.317614,0.040467,0.418367,0.53253,0.523158,0.218684,0.038302,0.048788,0.403182,0.024408,0.028719,0.126036,0,0.176678,0,0.063745,0.532028,0,0.042437,0.042726,0.173317,0.027993,0.019788,0.011955,0.023494,TRUE,TRUE
0.082657,0.082474,0.46648,0.082474,0.381356,0.441088,0.190574,0.775281,0.582955,0.13161,0.006961,0.566038,0.010638,0.081301,0.204403,0.441737,0.779592,0.604288,0.437238,0.820225,0.505051,0.099994,0.672222,0.085981,0.648199,0.351269,0.371958,0.086974,0.494898,0.474267,0.582971,0.161359,0.085035,0.100517,0.411958,0.054473,0.064739,0,0.005455,0.344523,0,0.124834,0.462633,0.079607,0.164445,0.09345,0.176658,0.051294,0.102221,0.016486,0.037737,TRUE,TRUE
0.062194,0.064194,0.368715,0.064195,0.313559,0.450151,0.235656,0.797753,0.839773,0.090482,0.00348,0.129717,0.010638,0.069106,0.10587,0.762712,0.822449,0.25731,0.17887,0.883895,0.52381,0.106634,0.7,0.074859,0.772853,0.251777,0.447485,0.0724,0.413265,0.631204,0.631186,0.129512,0.074862,0.058966,0.39989,0.053599,0.060549,0.05141,0,0.10424,0,0.050465,0.457295,0.022619,0.05573,0.09424,0.21672,0.046402,0.079798,0.025073,0.019356,TRUE,TRUE
0.057946,0.058713,0.421788,0.058714,0.449153,0.486405,0.364754,0.816479,0.932955,0.041128,0.00348,0.04717,0,0.052846,0.089099,0.861229,0.820408,0.150097,0.126569,0.838951,0.292929,0.146867,0.625,0.079998,0.857341,0.13401,0.29391,0.068643,0.372449,0.402035,0.402437,0.201699,0.048692,0.034577,0.416895,0.039089,0.043504,0.036484,0.005455,0.04417,0,0.043825,0.455516,0,0,0.061349,0.159926,0.028282,0.157929,0.033667,0.013199,TRUE,TRUE
0.050291,0.051081,0.413408,0.051041,0.457627,0.513595,0.184426,0.794007,0.734091,0.173913,0.017401,0.134434,0.021277,0.097561,0.410901,0.415254,0.84898,0.553606,0.498954,0.691011,0.295815,0.048535,0.508333,0.050734,0.48338,0.535025,0.398437,0.050307,0.602041,0.339944,0.368384,0.326964,0.046852,0.039679,0.390565,0.037539,0.041422,0.157546,0.009091,0.109541,0,0.237716,0.451957,0.033769,0.035382,0.055394,0.167649,0.02167,0.027854,0.009808,0.039086,TRUE,TRUE
0.006388,0.006722,0.315642,0.006722,0.355932,0.44713,0.268443,0.794007,0.804545,0.172738,0.0058,0.023585,0,0.085366,0.079665,0.759534,0.791837,0.087719,0.075314,0.76779,0.220779,0.016723,0.505556,0.007901,0.724377,0.17868,0.195688,0.00773,0.372449,0.370196,0.388569,0.244161,0.004609,0.005013,0.354361,0.003003,0.004379,0.106136,0,0,0,0.030544,0.455516,0.009393,0,0.00562,0.125569,0.003311,0.002742,0.01772,0.002865,TRUE,TRUE
0.032865,0.032933,0.452514,0.032934,0.338983,0.477341,0.204918,0.794007,0.686364,0.116334,0.00348,0.391509,0.010638,0.077236,0.144654,0.582627,0.844898,0.454191,0.309623,0.902622,0.663781,0.041476,0.652778,0.036171,0.811634,0.256853,0.458706,0.035754,0.479592,0.725584,0.772934,0.087049,0.039186,0.048546,0.396599,0.026699,0.03078,0.094527,0,0.196113,0,0.084993,0.489324,0.041746,0.073749,0.048324,0.222104,0.026395,0.070441,0.016104,0.015426,TRUE,TRUE
0.014315,0.015154,0.298883,0.015194,0.262712,0.429003,0.219262,0.7603,0.947727,0.025852,0.00232,0.04717,0,0.060976,0.072327,0.887712,0.855102,0.1423,0.103556,0.906367,0.393939,0.029098,0.819444,0.017848,0.904432,0.136041,0.316227,0.016937,0.418367,0.541569,0.658657,0.101911,0.012894,0.008315,0.391114,0.011542,0.014175,0,0,0.04417,0,0,0.459075,0,0,0.01446,0.140582,0.006937,0.011937,0.027771,0.004139,FALSE,FALSE
0.054648,0.054633,0.460894,0.054633,0.423729,0.498489,0.182377,0.790262,0.654545,0.276146,0.008121,0.127358,0.010638,0.077236,0.310273,0.408898,0.785714,0.569201,0.438285,0.754682,0.385281,0.060629,0.588889,0.05787,0.567867,0.441624,0.412684,0.057409,0.52551,0.488161,0.474524,0.210191,0.053972,0.052847,0.392759,0.041327,0.045866,0.217247,0.009091,0.100707,0,0.193891,0.460854,0.121131,0.065254,0.061389,0.174121,0.030091,0.105716,0.005418,0.075086,TRUE,TRUE
0.01056,0.011062,0.329609,0.011062,0.262712,0.416918,0.243852,0.790262,0.910227,0.052879,0.00232,0.066038,0.010638,0.060976,0.083857,0.845339,0.814286,0.175439,0.121339,0.837079,0.353535,0.021228,0.727778,0.012985,0.757618,0.22335,0.297693,0.012825,0.362245,0.459514,0.498044,0.146497,0.009813,0.00794,0.381788,0.007221,0.009124,0.044776,0,0.04947,0,0.061089,0.459075,0.014426,0,0.013018,0.174963,0.004746,0.01312,0.019064,0.004382,FALSE,FALSE
0.066768,0.067471,0.430168,0.067473,0.40678,0.468278,0.206967,0.782772,0.842045,0.039953,0.067285,0.063679,0.021277,0.121951,0.509434,0.386653,0.673469,0.212476,0.324268,0.794007,0.38961,0.1671,0.372222,0.082801,0.606648,0.248731,0.191401,0.081447,0.331633,0.333632,0.281804,0.363057,0.062387,0.065381,0.390565,0.041042,0.050848,0.029851,0.047273,0.063604,0.009804,0.318725,0.558719,0,0.030917,0.078885,0.184926,0.056242,0.082002,0.062246,0.008215,FALSE,FALSE
0.000343,0.000371,0.248603,0.000371,0.144068,0.199396,0.633197,0.670412,0.934091,0.007051,0.038283,0.007075,0,0.113821,0.203354,0.754237,0.769388,0.031189,0.198745,0.807116,0.193362,0.001505,0.344444,0.000928,0.957064,0.00203,0.156222,0.000479,0.193878,0.21789,0.19403,0.399151,0.000221,0.000103,0.357104,0.000365,0.000369,0,0,0,0,0,0,0,0,0.00006,0.025792,0.000106,0,0.371796,0.000006,FALSE,FALSE
0.006503,0.006677,0.385475,0.006677,0.491525,0.598187,0.219262,0.752809,0.923864,0.029377,0.025522,0.023585,0.031915,0.073171,0.571279,0.393008,0.640816,0.272904,0.403766,0.61236,0.191919,0.014471,0.255556,0.007651,0.652355,0.115736,0.077922,0.007264,0.433673,0.1969,0.187234,0.433121,0.005691,0.004553,0.403182,0.003247,0.003851,0,0,0.024735,0,0.305445,0.467972,0.004314,0,0.007019,0.165743,0.003716,0.002904,0.325687,0.000154,TRUE,TRUE
0.001245,0.001392,0.156425,0.001392,0.279661,0.350453,0.401639,0.71161,0.940909,0.010576,0.030162,0.011792,0.021277,0.085366,0.509434,0.463983,0.695918,0.08577,0.224895,0.779026,0.212121,0.004185,0.175,0.002875,0.671745,0.125888,0.103518,0.001715,0.244898,0.232288,0.173571,0.356688,0.001651,0.000849,0.366429,0.000798,0.001302,0,0,0,0,0.247012,0.373665,0,0.000227,0.001333,0.149121,0.002288,0.000699,0.201756,0.000052,TRUE,TRUE
0.000172,0.000198,0.103352,0.000198,0.364407,0.435045,0.403689,0.737828,0.942045,0.0047,0.022042,0.004717,0,0.154472,0.42348,0.549788,0.789796,0.089669,0.305439,0.668539,0.184704,0.000455,0.177778,0.00037,0.83518,0.046701,0.055731,0.000203,0.5,0.297498,0.172847,0.47983,0.00017,0.000065,0.362589,0.000095,0.000171,0,0,0,0,0,0,0,0,0.000104,0.082191,0,0,0.124651,0.000012,FALSE,FALSE
0.005566,0.005474,0.50838,0.005474,0.466102,0.570997,0.20082,0.726592,0.935227,0.022327,0.027842,0.018868,0.010638,0.069106,0.48218,0.486229,0.718367,0.097466,0.322176,0.672285,0.167388,0.013406,0.266667,0.006707,0.740997,0.082234,0.09507,0.00614,0.428571,0.363959,0.285364,0.246285,0.005264,0.005724,0.420187,0.002564,0.003341,0.0199,0.029091,0.014134,0,0.215139,0.505338,0,0,0.004725,0.135891,0.003238,0.018067,0.224191,0.000184,TRUE,TRUE
0.002868,0.002998,0.335196,0.002998,0.338983,0.404834,0.409836,0.764045,0.938636,0.014101,0.026682,0.018868,0.010638,0.089431,0.515723,0.458686,0.738776,0.087719,0.332636,0.724719,0.275613,0.009049,0.325,0.004193,0.796399,0.062944,0.113857,0.003771,0.260204,0.257834,0.175185,0.409766,0.002437,0.001821,0.397148,0.001568,0.002143,0,0,0,0,0.135458,0.451957,0,0,0.002195,0.108255,0.001428,0.000215,0.21269,0.000105,TRUE,TRUE
0.000433,0.000469,0.243017,0.000469,0.288136,0.401813,0.282787,0.498127,0.926136,0.025852,0.032483,0.025943,0,0.065041,0.828092,0.133475,0.74898,0.066277,0.557531,0.644195,0.089466,0.001209,0.266667,0.000671,0.842105,0.085279,0.067331,0.00038,0.658163,0.098039,0.088849,0.352442,0.000379,0.000244,0.359846,0.000152,0.000273,0,0,0,0,0.505976,0,0,0,0.000923,0.308676,0.000671,0,0.162674,0.00002,TRUE,TRUE
0.000059,0.000062,0.326816,0.000062,0.211864,0.223565,0.545082,0.632959,0.967045,0.008226,0.017401,0.016509,0,0.04878,0.446541,0.542373,0.77551,0.038986,0.268828,0.838951,0.235209,0.000305,0.358333,0.000137,0.872576,0.010152,0.039465,0.000071,0.397959,0.312568,0.13767,0.335456,0.000028,0.000006,0.392211,0.000042,0,0,0,0,0,0,0,0,0,0.000011,0.022141,0.000011,0,0.11406,0.000003,TRUE,FALSE
0.000442,0.00049,0.184358,0.00049,0.423729,0.480363,0.307377,0.722846,0.964773,0.015276,0.013921,0.014151,0.010638,0.044715,0.595388,0.386653,0.773469,0.11501,0.388075,0.617978,0.12987,0.001013,0.252778,0.00067,0.65097,0.054822,0.052705,0.000558,0.367347,0.176359,0.137836,0.496815,0.000344,0.000208,0.382885,0.000223,0.000296,0,0,0,0,0.377158,0,0,0,0.000952,0.279814,0.000396,0,0.184502,0.000019,TRUE,TRUE
0.001939,0.002079,0.265363,0.002079,0.288136,0.338369,0.454918,0.756554,0.934091,0.011751,0.044084,0.011792,0.021277,0.060976,0.325996,0.635593,0.734694,0.130604,0.236402,0.76779,0.266955,0.006585,0.308333,0.005061,0.822715,0.095431,0.152944,0.002678,0.239796,0.308142,0.225208,0.292994,0.002749,0.001385,0.393856,0.002011,0.002961,0,0,0,0,0.223108,0.485765,0,0,0.002062,0.145928,0.002422,0.003173,0.259393,0.000059,FALSE,FALSE
0.001739,0.00182,0.332402,0.00182,0.338983,0.480363,0.256148,0.715356,0.888636,0.008226,0.015081,0.150943,0.010638,0.101626,0.17086,0.740466,0.734694,0.189084,0.171548,0.973783,0.84127,0.005449,0.216667,0.002372,0.775623,0.229442,0.314588,0.002339,0.255102,0.786106,0.847905,0.07431,0.001481,0,0.392211,0.001091,0.001429,0,0,0.047703,0,0.081009,0.877224,0,0,0.000822,0.065334,0.000713,0.000161,0.005757,0.002365,TRUE,FALSE
0.000445,0.000489,0.209497,0.000489,0.245763,0.356495,0.381148,0.681648,0.942045,0.011751,0.038283,0.011792,0,0.065041,0.840671,0.148305,0.769388,0.062378,0.630753,0.73221,0.063492,0.001194,0.441667,0.000911,0.934903,0.011168,0.077166,0.000464,0.637755,0.216527,0.083079,0.399151,0.000178,0.000075,0.370269,0.000311,0.000391,0,0,0,0,0,0,0,0,0.000119,0.034641,0,0,0.10363,0.000035,TRUE,TRUE
0.006425,0.006489,0.430168,0.006489,0.516949,0.507553,0.252049,0.707865,0.830682,0.049354,0.084687,0.035377,0.031915,0.117886,0.378407,0.498941,0.632653,0.22807,0.299163,0.724719,0.165945,0.026776,0.338889,0.008877,0.649584,0.072081,0.084983,0.007402,0.382653,0.204146,0.188524,0.443737,0.003783,0.003081,0.39605,0.003359,0.003631,0,0.030909,0.033569,0,0.257636,0.585409,0,0,0.004431,0.103193,0.003716,0,0.355119,0.000137,TRUE,TRUE
0.001923,0.002013,0.329609,0.002013,0.516949,0.522659,0.17418,0.745318,0.913636,0.029377,0.025522,0.037736,0.031915,0.093496,0.415094,0.532839,0.561224,0.167641,0.26569,0.662921,0.23088,0.003552,0.194444,0.002374,0.570637,0.122843,0.096205,0.00217,0.428571,0.159272,0.183644,0.52017,0.001343,0.000981,0.38124,0.000851,0.001198,0,0,0,0,0,0.663701,0,0,0.001399,0.108317,0.000709,0.001075,0.131355,0.000115,FALSE,TRUE
0.013594,0.013391,0.502793,0.013391,0.364407,0.519637,0.22541,0.779026,0.777273,0.030552,0.158933,0.037736,0.021277,0.113821,0.387841,0.440678,0.777551,0.107212,0.302301,0.857678,0.334776,0.042899,0.569444,0.01563,0.850416,0.056853,0.183962,0.01459,0.494898,0.335686,0.371934,0.282378,0.006524,0.007043,0.478881,0.007932,0.007849,0.026534,0.096364,0.040636,0,0.298805,0.635231,0,0.00057,0.009381,0.117376,0.006066,0.050707,0.199209,0.00051,TRUE,TRUE
0.012227,0.013236,0.240223,0.013236,0.491525,0.601208,0.184426,0.76779,0.525,0.010576,0.450116,0.014151,0.010638,0.109756,0.20021,0.39089,0.761224,0.070175,0.350418,0.685393,0.145743,0.023369,0.466667,0.014234,0.760388,0.085279,0.143361,0.012665,0.637755,0.229916,0.275887,0.456476,0.011073,0.010389,0.413055,0.005676,0.007459,0.0199,0.323636,0.015901,0,0.112882,0.517794,0.004361,0.004366,0.014625,0.1763,0.006968,0.009303,0.296025,0.000338,TRUE,TRUE
0.002783,0.002985,0.265363,0.002985,0.330508,0.377644,0.293033,0.76779,0.922727,0.022327,0.035963,0.025943,0.021277,0.077236,0.805031,0.162076,0.8,0.077973,0.582636,0.728464,0.209235,0.00736,0.336111,0.004448,0.693906,0.079188,0.103013,0.00353,0.270408,0.167656,0.081064,0.605096,0.001734,0.001534,0.399342,0.001491,0.001693,0,0,0,0,0.718459,0.516014,0,0,0.002327,0.120359,0.001333,0,0.253201,0.000088,TRUE,TRUE
0.014637,0.014675,0.452514,0.014675,0.279661,0.365559,0.317623,0.794007,0.911364,0.014101,0.047564,0.033019,0.021277,0.085366,0.533543,0.417373,0.697959,0.263158,0.377615,0.786517,0.499278,0.03372,0.386111,0.020589,0.695291,0.161421,0.306897,0.018877,0.244898,0.436041,0.322057,0.341826,0.018608,0.011746,0.398245,0.016534,0.019561,0.011609,0.045455,0.019435,0,0.216467,0.599644,0,0,0.02037,0.209443,0.02174,0.008657,0.102456,0.001085,TRUE,TRUE
